frame,time_sec,knee_angle_r,knee_angle_l,hip_angle_r,hip_angle_l,ankle_angle_r,ankle_angle_l,body_lean,stride_width,step_count
595,11.9,159.04977253417314,170.03969425568502,177.54900274338198,167.55618745418775,168.0084796460957,179.42018965078663,1.2906561079181786,0.07033911347389221,39
596,11.92,159.44512082999768,171.2658794654952,177.1395299796239,167.56914100843068,169.31127354801242,176.54466758171597,1.1078982292512742,0.07086294889450073,39
597,11.94,159.89733431686108,171.6327612578339,176.9246172513141,168.07018085545266,171.5900235493436,171.42049107388607,0.8618411567898809,0.06857824325561523,39
598,11.96,159.63116503678233,173.85775130880276,176.97255216172505,168.43720263941086,169.75275357648368,167.28365679533317,0.5682090561248907,0.07186496257781982,39
599,11.98,158.86643314994427,174.50799736113007,177.349149568262,168.81874669565192,166.37525126141105,168.62431463476148,0.2987061453428496,0.0719805657863617,39
600,12.0,158.291983980236,175.88572880748126,177.28186769015355,168.61315233753862,164.78723240850465,166.57752057705886,0.1904486750872655,0.07394027709960938,40
601,12.02,157.9664479410753,175.9456244922082,177.52533932414283,168.43086749986708,161.7628108728669,166.94062835678932,0.12190887752653286,0.07316946983337402,40
602,12.04,157.91524416589573,176.11519458458176,178.10395067142278,167.71827880151156,161.28535416652957,165.18790681634633,0.5034437283713575,0.07344260811805725,40
603,12.06,157.8324110524844,176.3033964052679,179.11028797941972,167.46275160107055,160.02959665965935,165.0192608592785,0.8295902611060034,0.07317313551902771,40
604,12.08,157.82562565568708,176.50166362370877,179.91286418222978,167.43428462747286,161.06272934137232,166.01585072902301,0.9271530143528642,0.07111337780952454,40
605,12.1,158.24247950885132,177.60171431119522,179.8333672472264,167.4793952182214,160.1544950300409,165.1586781050892,0.7482951504858449,0.07284697890281677,41
606,12.12,159.44350830730886,177.7006470745938,179.6525347069207,167.45278068829194,161.946049405655,166.27055074693413,0.7035423928467663,0.07015398144721985,41
607,12.14,160.7644856541467,177.80377229771682,178.67474406539023,167.458571703927,161.106917182232,169.11469280922248,0.6167981614691078,0.068592369556427,41
608,12.16,161.042877521763,178.56463784323603,179.00799282685364,167.69745712942978,160.26888984186624,173.73178254805308,0.5301926406972838,0.06924241781234741,42
609,12.18,161.2618020577005,178.81152709572063,179.62509201483084,168.05559098684233,161.02740967177942,174.93856169956948,0.4845036555605947,0.06735792756080627,42
610,12.2,163.23406215732487,179.34017712271122,178.59020349539514,168.59580348552143,164.41785610506255,175.10690671895588,0.24787308045423984,0.06415286660194397,42
611,12.22,164.69663851212735,179.85229375267713,177.82102510512252,169.05932519826607,166.97999732369146,174.85717626657768,0.013806099570987383,0.06217944622039795,42
612,12.24,166.15003587051675,179.40252861238102,178.50499024553255,170.01777235977244,170.58514765605173,175.98522640261405,0.05991779189882332,0.059724003076553345,42
613,12.26,167.56785130010346,178.0067704500517,177.3638834772409,171.90230396689307,171.3397480299263,175.42465101031746,0.47307385063284346,0.05855673551559448,42
614,12.28,167.9105446207278,176.29092203227168,177.15347024320369,173.0678415329199,170.1792566940772,174.40874610140483,0.823955220063134,0.06164592504501343,42
615,12.3,168.59878267322455,176.29759481543866,176.85347129628107,174.42139314481756,170.66618539850745,174.94894905559173,1.2912836327336024,0.060188233852386475,42
616,12.32,168.85816370906596,176.62223086828038,176.25641433397672,175.08292648453468,170.59497419422948,177.2668590685986,1.6443397074837176,0.0582907497882843,42
617,12.34,169.4514716261281,178.8596122129783,175.91747660009747,174.94057482842067,169.71276809979983,178.39014517920998,1.8173430117599567,0.05800175666809082,42
618,12.36,169.69896985589236,178.4952663518759,175.46156485358196,175.73990429268105,167.80441630108723,179.07101998525494,1.936597878041544,0.05770036578178406,42
619,12.38,170.1562612166144,179.70397087695142,175.59560047595426,174.50736349740717,167.39537848960717,177.933025002526,1.4025290480150687,0.055868059396743774,42
620,12.4,170.70644987790624,177.54345121467802,174.08141473397663,174.83454270612194,168.26460062279077,173.40950177977595,2.1871697487685893,0.05345168709754944,42
621,12.42,170.44209791886212,177.59643809229746,174.38188538706532,175.58564221873402,170.12721319289054,173.27945892807435,2.3975722247890916,0.05336907505989075,42
622,12.44,170.47101376328658,176.87902737924153,174.88200178688547,175.34287040798213,170.0704909793543,170.15217062408237,1.9474319394162367,0.05096974968910217,42
623,12.46,171.4679017176071,177.15029443694476,174.5406926704403,176.1514047190213,171.75887852052898,169.01553921720523,2.194916425592926,0.05125364661216736,42
624,12.48,172.8396991056254,177.36187856023548,175.1681800209016,176.895679864732,172.9746297779067,167.4133301985259,1.644639582312757,0.053267210721969604,42
625,12.5,173.86943936867408,176.38883057991592,175.14314610081252,177.43597579204362,173.19019794627042,166.19309537397137,1.7712035040637295,0.053794145584106445,42
626,12.52,173.46995303307142,175.78768942323654,174.4482576913528,176.568553486072,177.96321244487015,167.5783932170597,2.2602280396595957,0.05626043677330017,42
627,12.54,174.29589596757808,176.48890690015998,173.98067209464648,176.6109626867249,175.6564339362906,168.71632705763832,2.432445966657851,0.05836567282676697,42
628,12.56,173.84377141011143,177.57211749387648,173.62180625795557,178.03872323398096,175.56803299658432,172.99801791127595,3.829588870662664,0.06189349293708801,43
629,12.58,173.6971646955675,177.48011535605437,172.86306708175084,179.37924544192109,173.87532524157265,173.7855975647313,5.1478714803895755,0.062116265296936035,43
630,12.6,173.7692057411169,176.8357198827902,171.8676969540413,178.76652191900314,174.6349431855836,170.54724947175177,5.546373792282714,0.06453436613082886,44
631,12.62,174.87956154686705,176.97669741794886,169.44440288734307,177.36912967609294,174.11307755320613,171.78883019420573,8.745082288628202,0.06774607300758362,44
632,12.64,175.494937032252,176.26937062920092,168.67309847468994,178.40219879060376,177.12606549636436,173.40113255366677,8.940508246404722,0.0695885717868805,44
633,12.66,175.671129782162,175.99267181337297,168.9545155825272,179.21149812579264,176.83383910868295,174.18189213629427,8.182556468006284,0.06981521844863892,44
634,12.68,176.09534658265412,175.94491232562586,169.13467680261354,178.24908343707185,175.12384492749757,173.9480522629251,8.699911123673218,0.06845661997795105,44
635,12.7,176.2000214335044,168.43742277977745,169.0513228828623,179.82527047251787,174.69919872786866,168.8504856627783,9.42790844345949,0.0677240788936615,44
636,12.72,176.68674882243442,165.82901313755357,168.74028722625303,177.71224390128668,174.6325745254843,168.9844148643241,9.124976683470903,0.0700799822807312,44
637,12.74,176.8269620806366,163.5386253735605,170.15853175349167,173.73135474931783,176.36991610028574,169.56701488813704,6.720891217855434,0.07296910881996155,44
638,12.76,176.5614848582437,165.56317401684228,171.13235978213157,170.79178391345957,178.15062060172468,174.0829333139683,4.772301104034981,0.07391339540481567,44
639,12.78,176.00492363144056,164.95918419857563,173.54899733143083,171.15454019709117,178.83246366140028,172.12643707198455,3.783154393012978,0.0754176676273346,44
640,12.8,176.02152099780244,158.8853143027317,173.91997513921424,169.5263559638019,175.05394893215706,168.67570330176164,3.9113701191210177,0.07598033547401428,44
641,12.82,176.92456056232766,151.98534998912646,173.9386527963297,169.7124644069457,178.0581327253947,164.98913679253027,5.156533771170969,0.07423892617225647,44
642,12.84,177.35375169054467,151.24939519319395,173.3203275557136,170.7520967724035,174.8698211550105,162.79284008035336,4.8034585001067205,0.07498586177825928,45
643,12.86,177.5428729704467,147.0941005732821,174.33398390406998,171.41312843749887,175.8426304770442,160.1569962374536,5.0010023203355205,0.07565689086914062,45
644,12.88,177.0894561139991,141.1314972380302,174.49254913928908,170.9983325474295,165.16704576179495,156.64859015710587,5.756236878676386,0.07744425535202026,45
645,12.9,177.41125040052688,138.5513091368604,173.2854380191056,170.12179229043738,168.3137374738605,154.56646682842663,6.353156972992718,0.07668003439903259,45
646,12.92,175.66150180031764,139.64898372753757,174.1161663982957,168.06162329666964,166.96909547054915,155.15992003790763,5.490461574227649,0.07641690969467163,46
647,12.94,174.49459639916816,142.9058924314347,176.036302120983,167.10483917387342,167.03702723945923,158.5329570747363,3.9700894698041314,0.07892727851867676,47
648,12.96,172.79891133594623,149.1845147676429,177.6910861731666,166.059006972309,166.82557560611465,161.7070746829471,3.1352220327554208,0.08038511872291565,47
649,12.98,173.21014227957693,152.8417627716479,177.19813906671993,164.7434197722161,167.26030905427345,162.69599318509626,2.6789769193441697,0.08346453309059143,48
650,13.0,173.3750982110277,156.1135200149599,176.92077094509503,166.9500059108854,170.01224601851064,165.36681301403672,3.106588340391308,0.08542770147323608,48
651,13.02,173.81478757753897,157.18920633601354,177.38548913592675,167.66222822025438,170.79120121528564,165.59334677804472,2.6626103810304658,0.08558240532875061,48
652,13.04,175.06776398400555,155.60129144373204,173.4888173037545,164.94602186992088,171.98419211734648,163.0231588181075,3.6019181683778565,0.0846920907497406,48
654,13.08,175.425473761926,107.6167044744144,20.315739220901637,16.07785939878474,151.8236448613899,177.71215111154407,12.015995196106173,0.1216394305229187,48
655,13.1,144.25383673174957,168.25480413315182,11.199673556914549,11.647444136196652,168.5767397754124,173.05901615752015,9.335731949705472,0.023957490921020508,48
656,13.12,178.05761116736736,138.0572467192473,40.894320773051646,5.884139062829028,154.06239854001717,127.44614644174433,12.304166507781241,0.017531484365463257,48
657,13.14,178.9467054132983,141.4316498313352,87.22230769914046,3.508906507782296,179.13418695023205,127.60047622894274,47.699110077800064,0.03724285960197449,49
658,13.16,179.15664615240271,142.249919700608,96.42727958578236,2.1900709551997926,170.9953395194736,125.3582035223018,61.52729515260554,0.06234258413314819,49
659,13.18,176.71889592090758,153.4954250018363,97.32956268177924,71.55080264084643,163.64427777093437,131.0377815434137,82.02664753238462,0.06016567349433899,49
660,13.2,155.9771795130623,153.6695023301812,7.961775084578134,68.2157872635424,153.8029710886324,135.41011834937382,12.961671275233652,0.040868937969207764,49
661,13.22,153.32642583594938,162.99702891155002,23.904985873911134,38.75141326452959,147.49790461445846,137.0170665820789,16.697602818400604,0.03703761100769043,49
662,13.24,168.11510843962344,155.48727250323856,19.09670316505781,20.47300463671945,161.68479279102917,123.75265453232805,7.9826791136381585,0.025667697191238403,50
663,13.26,166.1977852229418,153.39045184625562,23.80744069875242,19.252388673447747,156.63170141725845,130.82647259537885,10.144671589243108,0.036089420318603516,50
664,13.28,145.74402635362355,149.04642944474298,16.805857257297156,39.581029075255785,130.73343933258073,130.88743678608003,9.687799758986351,0.021850883960723877,50
665,13.3,133.75961159388646,153.48133727483724,14.342128101552646,33.695085001288476,123.31129403468442,128.49866362648388,5.719875458912839,0.0005647242069244385,50
666,13.32,136.64858051364138,153.18837608386244,37.938259380917636,37.01712836369524,127.03991546328264,129.22761356604227,20.830671891772308,0.020644664764404297,50
667,13.34,143.2452288459439,154.87898259289724,26.286450276796895,34.79615243548948,133.5194086859663,129.5865325111332,15.512756640957615,0.021395593881607056,50
668,13.36,150.51529186257375,155.7024840802678,17.561025087313894,28.48611556578688,148.02333381362436,137.65819191991798,9.840709368287596,0.04245877265930176,50
669,13.38,149.7770381007485,162.28962714718045,4.721663307833315,32.23588482978915,155.06068952221975,136.3795680532716,8.031061535437228,0.0370124876499176,50
670,13.4,146.65658257119364,156.85892031723446,5.502649760081546,37.90853059769403,149.85119680873174,130.64976478885637,7.773010126187376,0.04174363613128662,50
671,13.42,151.53122664372125,179.63718518342455,14.827787360094485,50.98617561160809,145.70854771073175,154.5727283083666,6.366783722375754,0.023341208696365356,50
672,13.44,157.97810091788057,176.10542731937787,30.741118709981667,25.13450067025182,148.88508772451212,143.80597336224415,15.188968663194043,0.009788334369659424,50
673,13.46,153.6237862293574,173.81684285583242,9.500627227301196,18.56219207721464,146.0139593583904,139.2599956723051,2.2586137668076045,0.010807782411575317,51
674,13.48,157.92866840552654,174.93582633500196,13.630965444334358,22.629163219216146,148.82059887088698,138.7861511022019,1.3869532249426286,0.024138182401657104,51
675,13.5,155.76349628925814,179.46922293177568,6.8005230566459245,28.05340324047522,142.45487281679632,133.93070087007874,3.8372111224128473,0.02315366268157959,51
676,13.52,157.6263819345589,174.19949590578858,10.011892091121862,31.893147546968567,143.47576269595942,138.58534121902593,8.516422278330305,0.03506910800933838,51
677,13.54,168.44521915717033,174.35571634974613,2.0936735891065914,37.98704282021578,167.56579994338196,144.87020678765842,20.19037736662389,0.028536707162857056,51
678,13.56,168.1527271936507,175.20308604778901,3.1058063653802304,36.19044445594288,174.27131517771392,139.5367559936106,17.20010546002674,0.03869137167930603,51
679,13.58,178.95622442749243,172.79010747684384,11.45775730085976,28.3848706611635,161.00529091980567,151.45321289082054,10.92626447879059,0.03743061423301697,51
680,13.6,174.85400311400645,164.73757792719988,10.566851763330689,17.171849225082408,174.49003332941433,164.0714416692565,4.893189950398098,0.05275335907936096,51
681,13.62,170.84761707379806,179.9583018565639,10.523787882747158,16.93742850892321,169.12979036974747,156.46030037376005,1.6025413377874738,0.062429279088974,51
682,13.64,171.33145222250928,175.38010470965705,13.553478433990602,14.179577680275232,167.57545080054763,155.9352970755776,2.0217877813347034,0.05914267897605896,51
683,13.66,170.46067552405424,168.8905728582181,9.222213826351078,7.54262843082604,167.75522627873738,156.4326826132244,4.922585400208924,0.058687806129455566,51
693,13.86,131.69088705844152,155.68759114471013,178.69820190191368,153.64372757607765,102.47486602381339,84.5307045081013,16.453956514980884,0.061314940452575684,51
694,13.88,154.65734776617822,63.115816956211376,177.48722880103264,54.67211012666901,88.41614292423385,77.28237277074003,18.88038772061706,0.06299439072608948,51
695,13.9,173.0585487245204,100.10438169662615,178.21311684069425,101.86892680918345,76.06028155655184,26.57302737297473,17.67959263448712,0.08728757500648499,51
696,13.92,175.95532455004462,108.50624643009431,169.53553242855475,116.7568551318168,74.41456385845785,18.112125845345226,17.320119461405525,0.08612298965454102,51
697,13.94,155.43749202205098,179.93330552301947,179.4303976831053,152.2877155281654,135.98030937193164,137.2311064453046,17.894626942739006,0.10743412375450134,51
698,13.96,156.4431982436908,174.5826614107472,178.22751031095555,142.21135238638377,128.19998218659825,135.18942462025478,18.511997136392466,0.1009320318698883,51
699,13.98,155.60020885583143,171.3157448860673,176.95818200367418,144.82891227990095,128.1435692591603,139.29920739647744,16.97803093202091,0.0949782133102417,51
700,14.0,155.36136230226415,179.93049213029644,174.73173601640943,147.63334174905148,133.40233435419958,138.29505025224475,16.326030703747527,0.10776224732398987,51
701,14.02,160.53273612964537,177.34330516983036,177.69320358309716,147.03633790230836,20.361647422029435,5.002305691548233,16.846794660539278,0.10216823220252991,51
702,14.04,174.05734146870915,146.81629036880688,172.06411328283667,148.17380309231766,25.757622516237788,68.00164103508087,17.367751078906444,0.09341216087341309,51
703,14.06,168.28332470632597,179.82178129790842,176.39171310049386,148.3597177619275,161.4846635980705,174.70562804624194,15.95976232954464,0.13477328419685364,51
704,14.08,166.2061430707224,175.13060207682398,177.0213837831358,138.332466581919,155.82697906866437,175.45387651858954,19.036222847690436,0.13325375318527222,51
705,14.1,163.0207699633606,148.92828574586792,175.59880251331066,148.21729524958775,137.39249901924316,72.64229918271482,18.592663031414112,0.08499392867088318,51
706,14.12,165.02410833819116,155.2938236444803,176.90752018964,151.26470293842917,120.28091896405343,139.988525131002,16.69253603995877,0.07122787833213806,51
707,14.14,159.14778092461583,170.98362223638446,172.28847356691338,148.99142224667156,158.30681803241458,169.2289462778909,17.117500832975768,0.057282209396362305,51
708,14.16,148.47908437648655,176.81289645411672,163.93519268625704,147.71908737298645,166.80766635719039,163.59984565577054,16.65615560128277,0.05877739191055298,51
709,14.18,148.42574876866593,178.86147837912918,165.94137106771618,150.074169091132,150.46420376904422,155.66829464254772,15.437046044891165,0.05539834499359131,51
710,14.2,154.60745717242847,170.39104740208504,171.080680341443,146.59073254890365,152.82244755781463,152.04531731370312,15.472453249137224,0.038790374994277954,51
711,14.22,150.61421104828761,158.86702021214097,169.0673786221512,147.56072393365062,140.0045018451806,120.11160941369572,16.30962992304654,0.004477649927139282,51
712,14.24,137.46953622874338,141.55365182605613,173.4994422289235,150.56002571839997,144.17348337764344,138.87034610128472,15.926356753421436,0.023298293352127075,51
713,14.26,148.54688188851028,129.51252864234297,177.8133373311385,145.39721151918837,105.95634484748489,111.05938358815622,16.945160066942673,0.035986125469207764,51
714,14.28,158.83742684265403,131.34062376904305,175.81592599017776,145.6194470863165,107.54129038190099,97.71892343780831,15.7021578774043,0.030990123748779297,51
715,14.3,177.68019521962785,107.59779847756968,161.12254848675622,132.2642188928027,131.73122118700962,58.70920704856476,12.864902287659824,0.00714564323425293,51
716,14.32,173.48858562031245,134.21464192055862,170.2056878322727,143.06353706346664,149.5514979083401,88.45005416338745,14.33899242784289,0.009092241525650024,51
717,14.34,42.126328676741224,3.416512805947661,115.34813991779615,78.11216321356878,165.43405872286533,19.68265078354911,17.34373774239097,0.02075791358947754,51
718,14.36,110.57640054548676,137.86043178324903,16.740997791436886,27.890516034676075,167.31105473503698,144.70133625590148,15.33532465065448,0.042600423097610474,51
719,14.38,155.16940794879656,80.47604004163611,100.45662489974815,81.65561117244694,162.3473332909773,82.2398454653263,15.836429904650476,0.020418018102645874,51
720,14.4,155.01780040432956,69.54987734110091,100.18348271944491,75.27842825220733,169.37812608994764,99.89149574073899,15.97681283347223,0.02859833836555481,51
721,14.42,163.2986505717223,72.90798495289056,100.80789783694422,71.36738938532072,152.77714136710946,52.256581145692444,15.617364940123514,0.032794803380966187,51
722,14.44,157.2904194163416,66.88220673660129,115.50126409424307,75.36974694549636,103.47194896697646,56.271881421534836,15.33568606151277,0.04479381442070007,51
723,14.46,177.85243563470306,127.38953832669424,112.29257727591039,76.8790789988536,147.37502426191813,97.55596176121543,14.212259858327087,0.041989654302597046,51
724,14.48,144.7591511832285,116.08708405814963,129.54368271427748,90.46336868083188,124.58672348333816,82.65001637170782,10.570761340621603,0.04750505089759827,51
725,14.5,152.8479686339389,135.4897266409349,143.84881418146065,111.2654816241599,128.87233736833707,100.03211908907019,10.897406200361909,0.041745126247406006,51
726,14.52,152.83252325301575,153.69965395527913,155.72107827675953,132.74447430698706,138.22659665249753,128.35627216978182,4.606206190644339,0.029056906700134277,51
727,14.54,159.98063677203913,164.82993048657127,151.28000779135732,134.78459631808113,127.40203856405174,124.94776437582641,3.361490109810448,0.039650559425354004,51
728,14.56,162.67268515512978,167.84274425511035,166.10963313839343,139.4865256639692,133.7611406118522,129.39971979321373,2.321164505387293,0.03196689486503601,51
729,14.58,166.20705387583828,171.78782560598137,150.46961097501196,156.21142332219407,160.84956719754803,159.52132171870804,1.146746120845441,0.009348511695861816,51
730,14.6,169.29262913696863,175.1367706499197,159.4967314170475,145.8571312201851,144.5763249495942,150.74153763393196,4.624877508763432,0.0109940767288208,51
731,14.62,173.0086969576302,178.42692494427882,163.18724707228105,146.77810439568134,154.10171320188212,163.88328190625174,4.532727074158223,0.017841219902038574,51
732,14.64,175.56177880947268,178.19345153571385,166.4318547105498,142.67577476551256,163.81579514726045,171.8034309787906,4.707322429623468,0.019872725009918213,51
733,14.66,179.37152167472686,177.44321133418734,164.53599014664422,144.57804831629315,163.55459233924446,169.95317267495295,5.307277734041704,0.009182512760162354,51
735,14.7,23.058699506970953,27.126869008216392,133.92253831621392,129.86868237197078,102.64178305521196,113.89703080207298,2.100890270022624,0.09830573201179504,51
736,14.72,107.1690375028196,15.659194805149975,176.25936878185686,115.8682627680743,72.31050448927769,117.211053861853,2.849095429845155,0.0737072229385376,51
740,14.8,92.22877581058967,78.45633890118751,132.05757635886027,126.76393793061709,145.53094216231008,146.08521059820455,1.9949066263826516,0.02999436855316162,51
742,14.84,171.02164714195698,118.01044677625643,127.40561346819636,179.95010258230988,102.15779465305269,94.90787580027785,7.942588290105595,0.12261393666267395,51
753,15.06,79.04112008575277,98.92208048981593,21.250926622214315,22.75379233709862,128.46457034885185,142.40007578141814,0.8555128424876313,0.02676147222518921,51
754,15.08,36.47430333476263,15.5572701098892,26.441926265777287,9.466282975025756,78.0801108339518,45.562899850895555,1.5664036209241208,0.17521443963050842,51
755,15.1,55.85538230192916,47.85941881112881,16.459027221564156,11.015337855327257,97.95503041057037,91.65644932140802,1.9354584972338125,0.09072250127792358,51
756,15.12,112.9242349001172,135.10386542958418,10.644797125898261,1.83949225261487,134.71944589437348,129.58096092348507,2.773450680243919,0.04735821485519409,51
757,15.14,127.47275711257774,147.50984462497078,13.48205051885292,1.8241339256709197,146.81093473040798,139.84287745984062,0.36042503476072796,0.08939790725708008,51
758,15.16,115.00256562014059,119.40150976768406,11.769280322541308,1.2285732918621435,140.8033696690197,115.56890585549158,0.10451857272664149,0.11144375801086426,51
759,15.18,116.4928799776045,102.11578830539493,12.286870500929819,0.15473755287035612,157.63188881764677,96.5434814460234,1.419454945573682,0.11784756183624268,51
760,15.2,168.67680476236532,123.81527169724487,17.631552726726262,26.42612634783659,160.56130853867995,106.0366415408784,2.962536494019579,0.0582348108291626,51
